Date,Time,Relative_time,Temperature,Resonance_Frequency,Dissipation
2026-04-24,15:30:03.708,11068.63,25.27,10010967.68,0.000306671472384076
2026-04-24,15:30:04.091,11069.01,25.27,10010967.8,0.0003066631900540487
2026-04-24,15:30:04.482,11069.4,25.27,10010968.1,0.00030664929479427665
2026-04-24,15:30:04.858,11069.78,25.27,10010968.32,0.00030665420889638506
2026-04-24,15:30:05.227,11070.15,25.27,10010968.53,0.0003066616110105998
2026-04-24,15:30:05.626,11070.55,25.27,10010968.57,0.00030666263811330305
2026-04-24,15:30:06.009,11070.93,25.27,10010968.5,0.00030665746466281295
2026-04-24,15:30:06.399,11071.32,25.27,10010968.55,0.0003066714944643148
2026-04-24,15:30:06.775,11071.69,25.27,10010968.55,0.0003066714944643148
2026-04-24,15:30:07.164,11072.08,25.27,10010968.65,0.00030667370471857135
2026-04-24,15:30:07.542,11072.46,25.27,10010968.68,0.00030667937749074404
2026-04-24,15:30:07.930,11072.85,25.27,10010968.68,0.0003066802554089345
2026-04-24,15:30:08.310,11073.23,25.27,10010968.7,0.00030668032815598
2026-04-24,15:30:08.692,11073.61,25.27,10010968.88,0.00030667841254028644
2026-04-24,15:30:09.075,11074.0,25.27,10010968.8,0.00030668349054484046
2026-04-24,15:30:09.464,11074.38,25.27,10010968.65,0.00030668612733469213
2026-04-24,15:30:09.837,11074.76,25.27,10010968.85,0.00030667162737784104
2026-04-24,15:30:10.211,11075.13,25.27,10010968.75,0.0003066601340316927
2026-04-24,15:30:10.593,11075.51,25.27,10010968.95,0.00030665128440245874
2026-04-24,15:30:10.962,11075.88,25.27,10010969.05,0.00030664804214542335
2026-04-24,15:30:11.344,11076.26,25.27,10010969.3,0.0003066548500886484
2026-04-24,15:30:11.711,11076.63,25.27,10010969.12,0.00030665663095542814
2026-04-24,15:30:12.093,11077.01,25.27,10010969.03,0.0003066686993421709
2026-04-24,15:30:12.461,11077.38,25.27,10010969.07,0.0003066652519038211
2026-04-24,15:30:12.861,11077.78,25.27,10010969.38,0.00030666898736740687
2026-04-24,15:30:13.244,11078.16,25.27,10010969.65,0.00030666799923149057
2026-04-24,15:30:13.633,11078.55,25.27,10010969.57,0.0003066602847763441
2026-04-24,15:30:14.010,11078.93,25.27,10010969.68,0.00030665143540196526
2026-04-24,15:30:14.399,11079.32,25.27,10010969.7,0.00030665054569891075
2026-04-24,15:30:14.774,11079.69,25.27,10010969.72,0.00030664678049949635
2026-04-24,15:30:15.164,11080.08,25.27,10010969.9,0.00030663557733161284
2026-04-24,15:30:15.543,11080.46,25.27,10010969.78,0.00030665030875345444
2026-04-24,15:30:15.915,11080.83,25.27,10010969.57,0.00030665818186515614
2026-04-24,15:30:16.294,11081.21,25.26,10010969.53,0.0003066588255077635
2026-04-24,15:30:16.697,11081.62,25.27,10010969.47,0.00030666914018220035
2026-04-24,15:30:17.079,11082.0,25.27,10010969.5,0.00030668139208543167
2026-04-24,15:30:17.461,11082.38,25.27,10010969.35,0.000306673724564124
2026-04-24,15:30:17.867,11082.79,25.26,10010969.3,0.0003066648142558257
2026-04-24,15:30:18.245,11083.16,25.26,10010969.18,0.0003066532158789635
2026-04-24,15:30:18.633,11083.55,25.26,10010969.12,0.00030665679780345626
2026-04-24,15:30:19.013,11083.93,25.26,10010969.28,0.0003066456252045244
2026-04-24,15:30:19.387,11084.31,25.26,10010969.57,0.00030663500514640466
2026-04-24,15:30:19.814,11084.73,25.26,10010969.5,0.00030663065835402165
2026-04-24,15:30:20.180,11085.1,25.26,10010969.4,0.00030663065835402165
2026-04-24,15:30:20.563,11085.48,25.26,10010969.4,0.00030661948870503293
2026-04-24,15:30:20.946,11085.87,25.26,10010969.47,0.0003066251035738508
2026-04-24,15:30:21.352,11086.27,25.26,10010969.57,0.0003066180797575026
2026-04-24,15:30:21.731,11086.65,25.26,10010969.6,0.00030660626249645964
2026-04-24,15:30:22.129,11087.05,25.26,10010969.53,0.00030660993482961655
2026-04-24,15:30:22.524,11087.44,25.26,10010969.28,0.0003066204693911791
2026-04-24,15:30:22.931,11087.85,25.26,10010969.25,0.0003066126160716523
2026-04-24,15:30:23.330,11088.25,25.26,10010969.15,0.0003066200523630139
2026-04-24,15:30:23.712,11088.63,25.26,10010969.07,0.00030662456589755107
2026-04-24,15:30:24.133,11089.05,25.26,10010969.22,0.0003066081997732723
2026-04-24,15:30:24.515,11089.43,25.26,10010969.22,0.00030660502774673145
2026-04-24,15:30:24.915,11089.83,25.26,10010969.35,0.00030659395140420875
2026-04-24,15:30:25.336,11090.26,25.26,10010969.4,0.00030658748207652896
2026-04-24,15:30:25.714,11090.63,25.25,10010969.55,0.0003065774331825272
2026-04-24,15:30:26.102,11091.02,25.25,10010969.62,0.00030658538629508317
2026-04-24,15:30:26.481,11091.4,25.25,10010969.35,0.0003065850533795341
2026-04-24,15:30:26.867,11091.79,25.25,10010969.22,0.00030658477178203004
2026-04-24,15:30:27.249,11092.17,25.25,10010969.62,0.00030657597264570027
2026-04-24,15:30:27.634,11092.55,25.25,10010969.4,0.00030657108168474616
2026-04-24,15:30:28.010,11092.93,25.25,10010969.32,0.0003065645802878982
2026-04-24,15:30:28.385,11093.3,25.25,10010969.43,0.0003065533879711268
2026-04-24,15:30:28.758,11093.68,25.25,10010969.65,0.0003065559928682542
2026-04-24,15:30:29.149,11094.07,25.24,10010969.65,0.00030655740506481594
2026-04-24,15:30:29.539,11094.46,25.24,10010969.55,0.00030656125392271067
2026-04-24,15:30:29.914,11094.83,25.24,10010969.45,0.0003065607326479476
2026-04-24,15:30:30.305,11095.22,25.24,10010969.18,0.00030656169813257525
2026-04-24,15:30:30.665,11095.58,25.24,10010969.05,0.00030654978773193354
2026-04-24,15:30:31.049,11095.97,25.24,10010969.38,0.00030654271382724317
2026-04-24,15:30:31.415,11096.33,25.23,10010969.72,0.00030653849895720354
2026-04-24,15:30:31.799,11096.72,25.23,10010969.62,0.00030654786213344726
2026-04-24,15:30:32.164,11097.08,25.23,10010969.5,0.00030653822715910356
2026-04-24,15:30:32.551,11097.47,25.23,10010969.35,0.0003065252994399328
2026-04-24,15:30:32.914,11097.83,25.23,10010969.45,0.0003065217991368919
2026-04-24,15:30:33.305,11098.22,25.23,10010969.43,0.00030652199017149734
2026-04-24,15:30:33.683,11098.6,25.23,10010969.65,0.00030652506822425473
2026-04-24,15:30:34.065,11098.99,25.23,10010969.55,0.00030651745028473075
2026-04-24,15:30:34.450,11099.37,25.23,10010969.57,0.00030652538742749166
2026-04-24,15:30:34.857,11099.78,25.23,10010969.68,0.0003065170314766199
2026-04-24,15:30:35.233,11100.15,25.22,10010969.68,0.00030651641466865304
2026-04-24,15:30:35.634,11100.55,25.22,10010969.72,0.00030651142576466493
2026-04-24,15:30:36.039,11100.96,25.22,10010969.85,0.0003065045714017079
2026-04-24,15:30:36.400,11101.32,25.22,10010969.95,0.0003065000553202629
2026-04-24,15:30:36.783,11101.7,25.22,10010969.95,0.00030650339112033107
2026-04-24,15:30:37.165,11102.08,25.22,10010969.9,0.0003065011981414293
2026-04-24,15:30:37.555,11102.47,25.22,10010969.88,0.0003065077180297624
2026-04-24,15:30:37.934,11102.85,25.22,10010970.18,0.0003064973414915407
2026-04-24,15:30:38.317,11103.24,25.21,10010970.07,0.00030649927680332235
2026-04-24,15:30:38.702,11103.62,25.21,10010969.72,0.00030650782857789664
2026-04-24,15:30:39.071,11103.99,25.21,10010969.88,0.00030650138285918466
2026-04-24,15:30:39.451,11104.37,25.21,10010970.07,0.00030651308873871154
2026-04-24,15:30:39.836,11104.76,25.21,10010970.18,0.0003065141313099666
2026-04-24,15:30:40.219,11105.14,25.21,10010969.97,0.0003065149554058842
2026-04-24,15:30:40.590,11105.51,25.21,10010969.95,0.0003065212623978149
2026-04-24,15:30:40.970,11105.89,25.21,10010970.07,0.00030652216395092726
2026-04-24,15:30:41.352,11106.27,25.21,10010970.28,0.0003065195245987772
2026-04-24,15:30:41.727,11106.65,25.2,10010970.6,0.0003065178393563277
2026-04-24,15:30:42.133,11107.05,25.2,10010970.82,0.0003065180107719158
2026-04-24,15:30:42.508,11107.43,25.2,10010970.9,0.00030651763125001273
2026-04-24,15:30:42.883,11107.8,25.2,10010971.03,0.00030652361131902823
2026-04-24,15:30:43.258,11108.18,25.2,10010970.95,0.0003065251448519546
2026-04-24,15:30:43.634,11108.55,25.2,10010970.97,0.00030652508357716985
2026-04-24,15:30:44.009,11108.93,25.2,10010971.15,0.00030652307173624347
2026-04-24,15:30:44.383,11109.3,25.2,10010970.95,0.00030653025206612915
2026-04-24,15:30:44.759,11109.68,25.2,10010970.78,0.00030653706196341694
2026-04-24,15:30:45.171,11110.09,25.2,10010970.57,0.00030653850241912646
2026-04-24,15:30:45.553,11110.47,25.2,10010970.75,0.0003065416090416084
2026-04-24,15:30:45.937,11110.86,25.2,10010970.68,0.00030653732215901296
2026-04-24,15:30:46.321,11111.24,25.2,10010970.3,0.0003065365128314869
2026-04-24,15:30:46.703,11111.62,25.2,10010970.35,0.00030653866564369937
2026-04-24,15:30:47.071,11111.99,25.2,10010970.4,0.00030653152140339005
2026-04-24,15:30:47.452,11112.37,25.2,10010970.32,0.00030653112450520494
2026-04-24,15:30:47.838,11112.76,25.2,10010970.18,0.00030652040533795603
2026-04-24,15:30:48.236,11113.16,25.2,10010970.03,0.00030651872269315324
2026-04-24,15:30:48.603,11113.52,25.2,10010969.9,0.00030651535856041697
2026-04-24,15:30:48.987,11113.91,25.2,10010969.68,0.0003065243208234075
2026-04-24,15:30:49.352,11114.27,25.2,10010969.7,0.00030653227175610664
2026-04-24,15:30:49.732,11114.65,25.2,10010969.47,0.0003065330113141811
2026-04-24,15:30:50.103,11115.02,25.2,10010969.03,0.00030652841992220983
2026-04-24,15:30:50.479,11115.4,25.19,10010968.78,0.00030653181915640755
2026-04-24,15:30:50.855,11115.77,25.19,10010968.72,0.0003065231780219653
2026-04-24,15:30:51.254,11116.17,25.19,10010968.62,0.0003065299759840494
2026-04-24,15:30:51.638,11116.56,25.19,10010968.6,0.00030653376486433495
2026-04-24,15:30:52.030,11116.95,25.19,10010968.2,0.0003065409429464907
2026-04-24,15:30:52.423,11117.34,25.19,10010968.12,0.00030654472308811766
2026-04-24,15:30:52.821,11117.74,25.18,10010967.78,0.0003065447230881177
2026-04-24,15:30:53.195,11118.12,25.18,10010967.75,0.0003065465574655104
2026-04-24,15:30:53.570,11118.49,25.18,10010967.5,0.0003065411605293544
2026-04-24,15:30:53.946,11118.87,25.18,10010967.68,0.000306544515973366
2026-04-24,15:30:54.321,11119.24,25.18,10010968.05,0.00030653600548219385
2026-04-24,15:30:54.696,11119.62,25.17,10010968.2,0.00030653475999228966
2026-04-24,15:30:55.072,11119.99,25.17,10010968.28,0.0003065324036123562
2026-04-24,15:30:55.477,11120.4,25.17,10010968.1,0.0003065276723947396
2026-04-24,15:30:55.836,11120.76,25.17,10010968.38,0.00030651928499330624
2026-04-24,15:30:56.212,11121.13,25.17,10010968.45,0.0003065242801834421
2026-04-24,15:30:56.589,11121.51,25.16,10010968.47,0.00030651658382784247
2026-04-24,15:30:56.993,11121.91,25.16,10010968.4,0.0003065178360857231
2026-04-24,15:30:57.374,11122.29,25.16,10010968.07,0.0003065262929036875
2026-04-24,15:30:57.774,11122.69,25.16,10010968.38,0.00030651489264336203
2026-04-24,15:30:58.173,11123.09,25.16,10010968.45,0.0003065086529376275
2026-04-24,15:30:58.556,11123.48,25.16,10010968.32,0.00030649465164024153
2026-04-24,15:30:58.977,11123.9,25.15,10010968.15,0.00030649026738486975
2026-04-24,15:30:59.358,11124.28,25.15,10010968.38,0.00030647546615855756
2026-04-24,15:30:59.743,11124.66,25.15,10010968.38,0.00030646991552113343
2026-04-24,15:31:00.123,11125.04,25.15,10010968.28,0.00030646523934196716
2026-04-24,15:31:00.507,11125.43,25.15,10010968.35,0.0003064534879974759
2026-04-24,15:31:00.890,11125.81,25.15,10010968.2,0.0003064413129950271
2026-04-24,15:31:01.259,11126.18,25.14,10010968.1,0.0003064388615464343
2026-04-24,15:31:01.640,11126.56,25.14,10010968.03,0.000306426021445608
2026-04-24,15:31:02.008,11126.93,25.14,10010967.9,0.0003064152250132475
2026-04-24,15:31:02.391,11127.31,25.14,10010967.57,0.0003064254193490301
2026-04-24,15:31:02.764,11127.68,25.14,10010967.5,0.00030641925130449495
2026-04-24,15:31:03.141,11128.06,25.14,10010967.5,0.00030641577274009987
2026-04-24,15:31:03.508,11128.43,25.14,10010967.7,0.0003064015328067322
2026-04-24,15:31:03.892,11128.81,25.14,10010967.72,0.00030638550920657534
2026-04-24,15:31:04.275,11129.19,25.13,10010967.95,0.0003063779269557703
2026-04-24,15:31:04.658,11129.58,25.13,10010967.97,0.00030637653924486444
2026-04-24,15:31:05.025,11129.94,25.13,10010968.07,0.00030637208838302894
2026-04-24,15:31:05.430,11130.35,25.13,10010968.3,0.0003063608901683744
2026-04-24,15:31:05.808,11130.73,25.13,10010968.18,0.0003063605048598028
2026-04-24,15:31:06.196,11131.12,25.13,10010968.15,0.0003063666825780351
2026-04-24,15:31:06.609,11131.53,25.13,10010968.22,0.00030636391971248925
2026-04-24,15:31:06.993,11131.91,25.13,10010968.43,0.00030636693920851015
2026-04-24,15:31:07.359,11132.28,25.13,10010968.45,0.00030637217899333937
2026-04-24,15:31:07.733,11132.65,25.13,10010968.72,0.0003063674613168938
2026-04-24,15:31:08.110,11133.03,25.13,10010969.07,0.0003063593885906063
2026-04-24,15:31:08.480,11133.4,25.13,10010968.97,0.0003063617847760021
2026-04-24,15:31:08.859,11133.78,25.13,10010969.22,0.00030636247823924727
2026-04-24,15:31:09.227,11134.15,25.13,10010969.43,0.0003063540127700798
2026-04-24,15:31:09.609,11134.53,25.13,10010969.4,0.0003063386956541903
2026-04-24,15:31:09.993,11134.91,25.13,10010969.38,0.00030634078050285554
2026-04-24,15:31:10.376,11135.3,25.13,10010969.45,0.0003063329770868261
2026-04-24,15:31:10.761,11135.68,25.13,10010969.57,0.00030632962816258964
2026-04-24,15:31:11.149,11136.07,25.13,10010969.7,0.0003063149043892196
2026-04-24,15:31:11.509,11136.43,25.13,10010969.62,0.0003063025725795729
2026-04-24,15:31:11.893,11136.81,25.13,10010969.72,0.00030629370329898883
2026-04-24,15:31:12.276,11137.2,25.13,10010969.53,0.00030629123601022735
2026-04-24,15:31:12.704,11137.62,25.13,10010969.43,0.0003062811281005037
2026-04-24,15:31:13.077,11138.0,25.13,10010969.1,0.0003062669881089855
2026-04-24,15:31:13.468,11138.39,25.13,10010968.8,0.00030625812300955394
2026-04-24,15:31:13.838,11138.76,25.13,10010968.47,0.0003062630157477924
2026-04-24,15:31:14.227,11139.15,25.13,10010968.18,0.000306253741224997
2026-04-24,15:31:14.611,11139.53,25.13,10010968.0,0.000306246916853855
2026-04-24,15:31:14.978,11139.9,25.13,10010967.72,0.00030624879662874736
2026-04-24,15:31:15.352,11140.27,25.13,10010967.35,0.0003062488170235798
2026-04-24,15:31:15.794,11140.71,25.13,10010966.97,0.0003062632729077443
2026-04-24,15:31:16.165,11141.08,25.12,10010966.55,0.00030627526666926984
2026-04-24,15:31:16.543,11141.46,25.12,10010966.47,0.00030627310296490724
2026-04-24,15:31:16.915,11141.83,25.12,10010966.07,0.000306284301698591
2026-04-24,15:31:17.312,11142.23,25.12,10010965.6,0.00030629770810861474
2026-04-24,15:31:17.681,11142.6,25.12,10010965.2,0.0003063146758490715
2026-04-24,15:31:18.062,11142.98,25.11,10010964.85,0.0003063242447565556
2026-04-24,15:31:18.430,11143.35,25.11,10010964.38,0.00030632014141706914
2026-04-24,15:31:18.812,11143.73,25.11,10010963.93,0.00030631856086246176
2026-04-24,15:31:19.197,11144.12,25.11,10010963.45,0.0003063204789117475
2026-04-24,15:31:19.579,11144.5,25.11,10010963.0,0.00030631400085532316
2026-04-24,15:31:19.978,11144.9,25.11,10010962.72,0.0003063061257630445
2026-04-24,15:31:20.353,11145.27,25.1,10010962.45,0.0003062942151072956
2026-04-24,15:31:20.729,11145.65,25.1,10010962.18,0.000306299711978876
2026-04-24,15:31:21.104,11146.02,25.1,10010961.97,0.0003062925512541709
2026-04-24,15:31:21.479,11146.4,25.1,10010962.03,0.00030628453794650997
2026-04-24,15:31:21.869,11146.79,25.09,10010961.82,0.00030627265657946415
2026-04-24,15:31:22.243,11147.16,25.09,10010961.57,0.00030626979765278146
2026-04-24,15:31:22.619,11147.54,25.08,10010961.1,0.00030628281139686
2026-04-24,15:31:22.993,11147.91,25.08,10010960.93,0.0003062832811790859
2026-04-24,15:31:23.368,11148.29,25.08,10010960.85,0.00030628654215928227
2026-04-24,15:31:23.762,11148.68,25.07,10010960.7,0.00030626963291792897
2026-04-24,15:31:24.154,11149.07,25.07,10010960.8,0.00030626868534098996
2026-04-24,15:31:24.530,11149.45,25.07,10010960.7,0.00030627055501743965
2026-04-24,15:31:24.915,11149.83,25.06,10010961.07,0.0003062631284151842
2026-04-24,15:31:25.293,11150.21,25.06,10010960.55,0.0003062680477785719
2026-04-24,15:31:25.697,11150.62,25.06,10010960.43,0.00030628565925120517
2026-04-24,15:31:26.080,11151.0,25.06,10010960.22,0.0003062902458262766
2026-04-24,15:31:26.447,11151.37,25.05,10010960.15,0.00030628516196241115
2026-04-24,15:31:26.821,11151.74,25.05,10010959.78,0.0003062954795489465
2026-04-24,15:31:27.198,11152.12,25.05,10010959.5,0.0003063079994179843
2026-04-24,15:31:27.586,11152.51,25.04,10010959.53,0.0003062980360449925
2026-04-24,15:31:27.962,11152.88,25.04,10010959.18,0.00030629303226055855
2026-04-24,15:31:28.352,11153.27,25.04,10010959.05,0.0003062985449797763
2026-04-24,15:31:28.731,11153.65,25.03,10010959.05,0.0003062944144628727
2026-04-24,15:31:29.119,11154.04,25.03,10010958.95,0.0003062914740687593
2026-04-24,15:31:29.498,11154.42,25.03,10010958.72,0.00030629488763248296
2026-04-24,15:31:29.873,11154.79,25.03,10010958.53,0.0003063033690622892
2026-04-24,15:31:30.248,11155.17,25.02,10010958.5,0.0003063092666197358
2026-04-24,15:31:30.623,11155.54,25.02,10010958.45,0.00030632014931387
2026-04-24,15:31:30.999,11155.92,25.02,10010958.35,0.0003063279279877193
2026-04-24,15:31:31.374,11156.29,25.02,10010958.65,0.00030632038491676503
2026-04-24,15:31:31.748,11156.67,25.01,10010958.65,0.00030634059525121014
2026-04-24,15:31:32.165,11157.08,25.01,10010958.7,0.000306355478097574
2026-04-24,15:31:32.555,11157.47,25.01,10010958.82,0.00030636119509576816
2026-04-24,15:31:32.932,11157.85,25.01,10010959.15,0.0003063597426264438
2026-04-24,15:31:33.321,11158.24,25.01,10010959.2,0.00030636528775198545
2026-04-24,15:31:33.699,11158.62,25.01,10010959.38,0.0003063742943286614
2026-04-24,15:31:34.086,11159.01,25.0,10010959.55,0.0003063575991096916
2026-04-24,15:31:34.446,11159.37,25.0,10010959.75,0.0003063490273468246
2026-04-24,15:31:34.829,11159.75,25.0,10010959.78,0.0003063490273468246
2026-04-24,15:31:35.199,11160.12,25.0,10010960.03,0.00030633213627593973
2026-04-24,15:31:35.588,11160.51,25.0,10010960.2,0.00030632110578133613
2026-04-24,15:31:35.983,11160.9,25.0,10010960.43,0.00030631674949609155
2026-04-24,15:31:36.357,11161.28,25.0,10010960.43,0.0003063147438787472
2026-04-24,15:31:36.734,11161.65,25.0,10010960.88,0.00030630383782342317
2026-04-24,15:31:37.150,11162.07,25.0,10010960.95,0.00030630326479797083
2026-04-24,15:31:37.533,11162.45,25.0,10010961.32,0.0003063198490145903
2026-04-24,15:31:37.916,11162.84,25.0,10010961.68,0.0003063205199559546
2026-04-24,15:31:38.307,11163.23,25.0,10010962.0,0.0003063251191806491
2026-04-24,15:31:38.701,11163.62,25.0,10010962.3,0.00030633099120808165
2026-04-24,15:31:39.071,11163.99,25.0,10010962.57,0.00030633592301930755
2026-04-24,15:31:39.451,11164.37,25.0,10010962.72,0.0003063436922882062
2026-04-24,15:31:39.826,11164.75,25.0,10010962.9,0.00030634076039053336
2026-04-24,15:31:40.201,11165.12,25.0,10010963.1,0.0003063451579805451
2026-04-24,15:31:40.602,11165.52,25.0,10010963.25,0.0003063451243964908
2026-04-24,15:31:40.977,11165.9,25.0,10010963.4,0.0003063539821966414
2026-04-24,15:31:41.352,11166.27,25.0,10010963.57,0.00030635348947880773
2026-04-24,15:31:41.727,11166.65,25.0,10010963.93,0.00030634906563438647
2026-04-24,15:31:42.102,11167.02,25.0,10010964.03,0.0003063598674820911
2026-04-24,15:31:42.477,11167.4,25.0,10010964.0,0.00030636336386831
2026-04-24,15:31:42.853,11167.77,25.0,10010964.1,0.00030637096471678935
2026-04-24,15:31:43.227,11168.15,25.0,10010964.05,0.0003063801563336737
2026-04-24,15:31:43.602,11168.52,25.0,10010963.88,0.00030639120842420263
2026-04-24,15:31:43.977,11168.9,25.0,10010963.57,0.0003063967434383368
2026-04-24,15:31:44.352,11169.27,25.0,10010963.8,0.0003064013650105193
2026-04-24,15:31:44.727,11169.65,25.0,10010963.9,0.00030639047511886615
2026-04-24,15:31:45.103,11170.02,25.0,10010964.12,0.00030639671460488494
2026-04-24,15:31:45.477,11170.4,25.0,10010964.3,0.0003063936725229006
2026-04-24,15:31:45.870,11170.79,25.0,10010964.65,0.000306382242787812
2026-04-24,15:31:46.246,11171.17,25.0,10010964.82,0.00030638174120159613
2026-04-24,15:31:46.618,11171.54,25.0,10010965.03,0.00030637420577478257
2026-04-24,15:31:47.002,11171.92,25.0,10010965.25,0.00030637311723912263
2026-04-24,15:31:47.436,11172.36,25.0,10010965.28,0.00030637968243334656
2026-04-24,15:31:47.838,11172.76,25.0,10010965.45,0.00030639462576509586
2026-04-24,15:31:48.219,11173.14,25.0,10010965.47,0.0003064006761511538
2026-04-24,15:31:48.586,11173.51,25.0,10010965.68,0.00030639784262393555
2026-04-24,15:31:48.969,11173.89,25.0,10010965.82,0.0003063913024784747
2026-04-24,15:31:49.336,11174.26,25.01,10010965.88,0.0003064047935185222
2026-04-24,15:31:49.712,11174.63,25.01,10010966.03,0.00030640255054129853
2026-04-24,15:31:50.087,11175.01,25.01,10010966.2,0.0003064022775756235
2026-04-24,15:31:50.477,11175.4,25.01,10010966.45,0.0003064183564949858
2026-04-24,15:31:50.837,11175.76,25.01,10010966.7,0.00030640787856890623
2026-04-24,15:31:51.221,11176.14,25.01,10010966.57,0.0003064153445284778
2026-04-24,15:31:51.586,11176.51,25.01,10010966.68,0.0003064160398816452
2026-04-24,15:31:51.977,11176.9,25.01,10010966.82,0.0003064190009682663
2026-04-24,15:31:52.355,11177.27,25.01,10010967.03,0.000306415820695531
2026-04-24,15:31:52.743,11177.66,25.01,10010967.28,0.00030641469571434147
2026-04-24,15:31:53.103,11178.02,25.01,10010967.47,0.0003064283220550984
2026-04-24,15:31:53.505,11178.42,25.01,10010967.32,0.00030643609095753517
2026-04-24,15:31:53.888,11178.81,25.01,10010967.4,0.00030643066094985437
2026-04-24,15:31:54.262,11179.18,25.01,10010967.45,0.00030643066094985437
2026-04-24,15:31:54.672,11179.59,25.01,10010967.65,0.0003064383120911878
2026-04-24,15:31:55.055,11179.97,25.01,10010967.88,0.00030643189275976685
2026-04-24,15:31:55.455,11180.37,25.01,10010968.25,0.0003064220808829763
2026-04-24,15:31:55.822,11180.74,25.01,10010968.32,0.0003064256060713986
2026-04-24,15:31:56.217,11181.14,25.02,10010968.5,0.00030642974822636665
2026-04-24,15:31:56.656,11181.58,25.02,10010968.55,0.00030642673733758763
2026-04-24,15:31:57.027,11181.95,25.02,10010968.55,0.0003064370367572418
2026-04-24,15:31:57.405,11182.32,25.02,10010968.68,0.000306446692209928
2026-04-24,15:31:57.790,11182.71,25.02,10010968.65,0.00030645454131563094
2026-04-24,15:31:58.172,11183.09,25.02,10010968.57,0.00030646564856186693
2026-04-24,15:31:58.555,11183.48,25.02,10010968.78,0.0003064732749255151
2026-04-24,15:31:58.946,11183.87,25.02,10010968.88,0.00030648391204786646
2026-04-24,15:31:59.306,11184.23,25.02,10010968.9,0.00030648104108568926
2026-04-24,15:31:59.690,11184.61,25.02,10010969.0,0.0003064755028475986
2026-04-24,15:32:00.087,11185.01,25.02,10010968.9,0.0003064772363547374
2026-04-24,15:32:00.498,11185.42,25.03,10010968.9,0.00030649095191509214
2026-04-24,15:32:00.907,11185.83,25.03,10010968.72,0.0003064978624791775
2026-04-24,15:32:01.274,11186.19,25.03,10010968.9,0.0003064998141207158
2026-04-24,15:32:01.657,11186.58,25.03,10010969.07,0.0003064944950657484
2026-04-24,15:32:02.024,11186.94,25.03,10010969.12,0.00030649023568367454
2026-04-24,15:32:02.407,11187.33,25.03,10010969.18,0.0003064837120796396
2026-04-24,15:32:02.774,11187.69,25.03,10010969.43,0.0003064751479847588
2026-04-24,15:32:03.156,11188.08,25.04,10010969.55,0.00030647421107841895
2026-04-24,15:32:03.558,11188.48,25.04,10010969.8,0.0003064640294395437
2026-04-24,15:32:03.946,11188.87,25.04,10010969.6,0.0003064695246729117
2026-04-24,15:32:04.322,11189.24,25.04,10010969.57,0.0003064587662622297
2026-04-24,15:32:04.733,11189.65,25.04,10010969.45,0.00030647160942417876
2026-04-24,15:32:05.105,11190.02,25.04,10010969.28,0.00030648631829026905
2026-04-24,15:32:05.495,11190.41,25.04,10010969.5,0.0003064846652361346
2026-04-24,15:32:05.914,11190.83,25.05,10010969.5,0.0003064988746725694
2026-04-24,15:32:06.325,11191.24,25.05,10010969.6,0.000306496173453091
2026-04-24,15:32:06.712,11191.63,25.05,10010969.6,0.00030650406134338055
2026-04-24,15:32:07.071,11191.99,25.05,10010969.6,0.0003064882630572776
2026-04-24,15:32:07.467,11192.39,25.05,10010969.75,0.00030648970918286864
2026-04-24,15:32:07.892,11192.81,25.05,10010969.88,0.0003064926448005874
2026-04-24,15:32:08.275,11193.19,25.05,10010969.8,0.00030650266166080546
2026-04-24,15:32:08.659,11193.58,25.05,10010969.85,0.0003064947360237779
2026-04-24,15:32:09.042,11193.96,25.05,10010969.9,0.0003065008521716915
2026-04-24,15:32:09.417,11194.34,25.06,10010970.0,0.00030649961648669373
2026-04-24,15:32:09.791,11194.71,25.06,10010970.03,0.00030649208842260827
2026-04-24,15:32:10.176,11195.1,25.06,10010969.8,0.0003065027668919771
2026-04-24,15:32:10.559,11195.48,25.06,10010970.05,0.0003064890390057394
2026-04-24,15:32:10.993,11195.91,25.06,10010970.05,0.0003065048372918423
2026-04-24,15:32:11.376,11196.3,25.06,10010970.1,0.0003065039112201041
2026-04-24,15:32:11.759,11196.68,25.06,10010969.88,0.0003065188080190768
2026-04-24,15:32:12.136,11197.06,25.06,10010969.78,0.0003065283844827752
2026-04-24,15:32:12.509,11197.43,25.06,10010969.65,0.0003065309216157829
2026-04-24,15:32:12.883,11197.8,25.06,10010969.65,0.0003065309216157829
2026-04-24,15:32:13.259,11198.18,25.06,10010969.88,0.0003065375888409631
2026-04-24,15:32:13.649,11198.57,25.06,10010969.68,0.00030655437800016004
2026-04-24,15:32:14.026,11198.95,25.06,10010969.57,0.000306574416644067
2026-04-24,15:32:14.414,11199.33,25.06,10010969.35,0.0003066046207034326
2026-04-24,15:32:14.827,11199.75,25.07,10010969.3,0.0003066395888543307
2026-04-24,15:32:15.211,11200.13,25.07,10010969.22,0.00030666974927221505
2026-04-24,15:32:15.594,11200.51,25.07,10010969.18,0.0003066876263092324
2026-04-24,15:32:15.977,11200.9,25.07,10010969.05,0.00030671809552834705
2026-04-24,15:32:16.411,11201.33,25.07,10010968.8,0.00030673897713509016
2026-04-24,15:32:16.794,11201.71,25.07,10010968.55,0.00030676484744969685
2026-04-24,15:32:17.169,11202.09,25.07,10010968.45,0.00030678601796597666
